"team_name","franchise_id","player_game_count","attempts","hits_allowed","hurries_allowed","pass_snaps","pbe","pressures_allowed","sacks_allowed","year","week"
"WAS",32,15,561,34,98,561,85.2,149,17,"2018",16
"TEN",31,15,490,6,102,490,84.9,128,20,"2018",16
"SEA",29,15,474,9,96,474,84.9,124,19,"2018",16
"DAL",9,15,563,21,104,563,84.8,148,23,"2018",16
"CAR",5,15,592,18,131,592,84.7,165,16,"2018",16
"DET",11,15,594,24,117,594,84.6,162,21,"2018",16
"TB",30,15,688,41,127,688,84.3,192,24,"2018",16
"SF",28,15,557,33,109,557,83.8,161,19,"2018",16
"CIN",7,15,571,11,130,571,83.5,165,24,"2018",16
"NYG",21,15,591,21,130,591,82.5,179,28,"2018",16
"MIN",18,15,628,28,151,628,81.9,203,24,"2018",16
"OAK",23,15,573,19,114,573,81.4,173,40,"2018",16
"JAX",15,15,612,32,136,612,81.4,198,30,"2018",16
"LAC",27,15,527,32,116,527,81,174,26,"2018",16
"HST",13,15,581,31,140,581,80.6,198,27,"2018",16
"MIA",17,15,483,31,105,483,80.3,163,27,"2018",16
"ARZ",1,15,523,40,137,523,77.2,208,31,"2018",16
"PIT",25,16,726,20,103,726,89.7,136,13,"2018",17
"CHI",6,16,585,14,92,585,89.1,117,11,"2018",17
"BLT",3,16,606,17,104,606,88.7,129,8,"2018",17
"CLV",8,16,638,7,110,638,88.5,132,15,"2018",17
"ATL",2,16,676,28,91,676,88.1,140,21,"2018",17
"KC",16,16,641,30,98,641,88,141,13,"2018",17
"NE",19,16,598,34,88,598,87.8,134,12,"2018",17
"PHI",24,16,653,26,106,653,87.7,146,14,"2018",17
"NO",20,16,547,18,92,547,87.4,124,14,"2018",17
"IND",14,16,682,36,111,682,87.2,161,14,"2018",17
"LA",26,16,617,25,116,617,86.5,154,13,"2018",17
"BUF",4,16,595,20,119,595,85.8,154,15,"2018",17
"GB",12,16,729,19,130,729,85.7,179,30,"2018",17
"NYJ",22,16,581,19,115,581,85.5,151,17,"2018",17
"TEN",31,16,519,6,105,519,85.5,131,20,"2018",17
"DET",11,16,628,25,119,628,85.2,165,21,"2018",17
"DEN",10,16,632,21,137,632,85.1,173,15,"2018",17
"CAR",5,16,626,21,138,626,84.7,175,16,"2018",17
"TB",30,16,725,43,134,725,84.3,202,25,"2018",17
"WAS",32,16,594,36,111,594,84.3,167,20,"2018",17
"SEA",29,16,502,10,99,502,84.2,134,25,"2018",17
"DAL",9,16,612,23,120,612,84.1,169,26,"2018",17
"SF",28,16,593,38,116,593,83.6,174,20,"2018",17
"CIN",7,16,600,13,136,600,83.2,175,26,"2018",17
"NYG",21,16,633,23,139,633,82.8,190,28,"2018",17
"OAK",23,16,609,20,122,609,81.3,185,43,"2018",17
"MIA",17,16,520,31,110,520,81.1,169,28,"2018",17
"JAX",15,16,647,34,146,647,81,213,33,"2018",17
"LAC",27,16,552,34,125,552,80.9,185,26,"2018",17
"MIN",18,16,666,32,166,666,80.9,226,28,"2018",17
"HST",13,16,623,32,151,623,80.3,214,31,"2018",17
"ARZ",1,16,563,42,143,563,77.5,219,34,"2018",17
"DAL",9,1,32,1,0,32,98.4,1,0,"2019",1
"SF",28,1,28,0,2,28,96.4,2,0,"2019",1
"BLT",3,1,28,0,3,28,94.6,3,0,"2019",1
"OAK",23,1,27,0,3,27,94.4,3,0,"2019",1
"PIT",25,1,49,1,7,49,91.8,8,0,"2019",1
"NO",20,1,42,2,5,42,91.7,7,0,"2019",1
"PHI",24,1,41,3,5,41,90.2,8,0,"2019",1
"KC",16,1,34,1,6,34,89.7,7,0,"2019",1
"NYG",21,1,51,3,8,51,89.2,11,0,"2019",1
"ARZ",1,1,59,1,10,59,89,12,1,"2019",1
"DEN",10,1,35,2,4,35,88.6,7,1,"2019",1
"CLV",8,1,44,1,5,44,86.4,9,3,"2019",1
"BUF",4,1,44,4,6,44,86.4,11,1,"2019",1
"NYJ",22,1,47,2,11,47,86.2,13,0,"2019",1
"JAX",15,1,36,1,7,36,86.1,9,1,"2019",1
"TB",30,1,42,3,6,42,84.5,11,2,"2019",1
"CAR",5,1,41,1,8,41,84.1,11,2,"2019",1
"LA",26,1,41,3,10,41,84.1,13,0,"2019",1
"IND",14,1,30,1,5,30,83.3,8,2,"2019",1
"CIN",7,1,56,1,12,56,83,16,3,"2019",1
"ATL",2,1,52,2,10,52,82.7,15,3,"2019",1
"MIA",17,1,37,3,8,37,82.4,12,1,"2019",1
"MIN",18,1,11,1,1,11,81.8,3,1,"2019",1
"WAS",32,1,44,4,10,44,81.8,15,1,"2019",1
"TEN",31,1,30,1,6,30,81.7,9,2,"2019",1
"NE",19,1,38,2,12,38,81.6,14,0,"2019",1
"CHI",6,1,53,4,14,53,81.1,19,1,"2019",1
"LAC",27,1,39,4,5,39,80.8,12,3,"2019",1
"GB",12,1,36,0,7,36,79.2,11,4,"2019",1
"HST",13,1,38,2,9,38,77.6,14,3,"2019",1
"SEA",29,1,24,4,5,24,77.1,10,1,"2019",1
"DET",11,1,49,5,14,49,74.5,22,3,"2019",1
"DAL",9,2,65,1,5,65,95.4,6,0,"2019",2
"BLT",3,2,72,0,6,72,93.1,8,2,"2019",2
"KC",16,2,80,2,8,80,92.5,11,1,"2019",2
"PIT",25,2,85,2,11,85,92.4,13,0,"2019",2
"SF",28,2,56,2,7,56,92,9,0,"2019",2
"NO",20,2,81,5,13,81,88.9,18,0,"2019",2
"ARZ",1,2,102,2,15,102,88.7,20,3,"2019",2
"NYG",21,2,97,4,15,97,88.1,21,2,"2019",2
"DEN",10,2,87,4,15,87,87.9,20,1,"2019",2
"WAS",32,2,82,5,14,82,87.2,20,1,"2019",2
"OAK",23,2,70,4,10,70,87.1,16,2,"2019",2
"CLV",8,2,81,3,11,81,86.4,18,4,"2019",2
"PHI",24,2,92,6,17,92,85.3,25,2,"2019",2
"NE",19,2,68,3,15,68,85.3,19,1,"2019",2
"IND",14,2,64,1,12,64,85.2,16,3,"2019",2
"ATL",2,2,97,6,18,97,84.5,27,3,"2019",2
"CHI",6,2,80,6,17,80,84.4,24,1,"2019",2
"TEN",31,2,63,2,10,63,84.1,16,4,"2019",2
"NYJ",22,2,82,2,20,82,84.1,24,2,"2019",2
"LAC",27,2,77,6,9,77,83.8,20,5,"2019",2
"TB",30,2,71,7,12,71,83.8,21,2,"2019",2
"CIN",7,2,103,3,21,103,83.5,29,5,"2019",2
"MIA",17,2,84,6,15,84,82.7,25,4,"2019",2
"CAR",5,2,95,3,20,95,82.6,28,5,"2019",2
"BUF",4,2,80,5,13,80,82.5,23,5,"2019",2
"HST",13,2,73,5,14,73,81.5,23,4,"2019",2
"GB",12,2,73,3,15,73,80.8,23,5,"2019",2
"JAX",15,2,79,4,19,79,80.4,27,4,"2019",2
"DET",11,2,81,5,21,81,80.2,29,3,"2019",2
"SEA",29,2,65,6,10,65,80,21,5,"2019",2
"MIN",18,2,46,5,14,46,77.2,20,1,"2019",2
"LA",26,2,73,7,27,73,74,36,2,"2019",2
"KC",16,3,119,5,9,119,93.3,15,1,"2019",3
"DAL",9,3,99,2,12,99,92.9,14,0,"2019",3
"BLT",3,3,122,0,15,122,91.4,18,3,"2019",3
"SF",28,3,89,5,9,89,91,15,1,"2019",3
"ARZ",1,3,157,3,22,157,88.9,30,5,"2019",3
"NE",19,3,114,4,18,114,88.6,24,2,"2019",3
"NO",20,3,110,7,21,110,87.3,28,0,"2019",3
"PHI",24,3,134,8,24,134,86.6,34,2,"2019",3
"PIT",25,3,118,4,26,118,86.4,31,1,"2019",3
"OAK",23,3,108,4,17,108,85.6,26,5,"2019",3
"ATL",2,3,131,6,26,131,85.5,35,3,"2019",3
"IND",14,3,103,3,21,103,85.4,27,3,"2019",3
"TB",30,3,113,10,18,113,85,31,3,"2019",3
"CLV",8,3,120,3,21,120,85,30,6,"2019",3
"WAS",32,3,129,6,27,129,84.9,36,3,"2019",3
"NYG",21,3,142,7,26,142,84.9,38,5,"2019",3
"BUF",4,3,120,7,21,120,84.2,33,5,"2019",3
"JAX",15,3,112,4,24,112,83.9,32,4,"2019",3
"CHI",6,3,114,7,27,114,83.3,36,2,"2019",3
"DEN",10,3,122,4,25,122,83.2,35,6,"2019",3
"TEN",31,3,116,5,16,116,83.2,30,9,"2019",3
"SEA",29,3,118,7,23,118,83.1,35,5,"2019",3
"CAR",5,3,124,3,26,124,82.7,36,7,"2019",3
"HST",13,3,114,5,27,114,82.5,36,4,"2019",3
"CIN",7,3,140,4,33,140,82.5,43,6,"2019",3
"NYJ",22,3,110,5,24,110,82.3,34,5,"2019",3
"MIN",18,3,69,7,17,69,81.2,25,1,"2019",3
"DET",11,3,114,7,30,114,81.1,40,3,"2019",3
"GB",12,3,102,4,25,102,80.9,34,5,"2019",3
"LAC",27,3,130,10,23,130,79.6,43,10,"2019",3
"MIA",17,3,131,10,31,131,79,48,7,"2019",3
"LA",26,3,115,7,39,115,76.5,50,4,"2019",3
"KC",16,4,166,6,16,166,92.8,23,1,"2019",4
"BLT",3,4,161,1,19,161,91.3,24,4,"2019",4
"SF",28,3,89,5,9,89,91,15,1,"2019",4
"DAL",9,4,133,6,19,133,89.8,26,1,"2019",4
"ARZ",1,4,195,3,31,195,88.7,39,5,"2019",4
"OAK",23,4,140,4,21,140,87.5,30,5,"2019",4
"NE",19,4,153,5,30,153,87.3,37,2,"2019",4
"PIT",25,4,149,4,32,149,87.2,37,1,"2019",4
"NO",20,4,147,8,27,147,86.7,37,2,"2019",4
"IND",14,4,153,6,30,153,86.3,39,3,"2019",4
"PHI",24,4,163,9,33,163,85.9,44,2,"2019",4
"NYG",21,4,176,10,30,176,85.8,45,5,"2019",4
"DEN",10,4,160,6,28,160,85.6,40,6,"2019",4
"CLV",8,4,153,3,28,153,85.3,38,7,"2019",4
"WAS",32,4,162,6,34,162,85.2,44,4,"2019",4
"TEN",31,4,145,6,19,145,85.2,34,9,"2019",4
"ATL",2,4,191,10,37,191,85.1,52,5,"2019",4
"BUF",4,4,171,8,32,171,84.8,46,6,"2019",4
"TB",30,4,156,12,28,156,84.6,44,4,"2019",4
"CHI",6,4,149,10,33,149,83.6,46,3,"2019",4
"CAR",5,4,161,5,34,161,83.5,46,7,"2019",4
"SEA",29,4,152,7,30,152,83.2,44,7,"2019",4
"JAX",15,4,151,7,30,151,83.1,44,7,"2019",4
"NYJ",22,3,110,5,24,110,82.3,34,5,"2019",4
"DET",11,4,154,9,38,154,82.1,51,4,"2019",4
"HST",13,4,156,5,36,156,81.7,49,8,"2019",4
"GB",12,4,160,4,45,160,81.6,54,5,"2019",4
"LAC",27,4,162,13,27,162,81.5,50,10,"2019",4
"MIA",17,4,160,13,37,160,79.4,58,8,"2019",4
"MIN",18,4,111,7,28,111,78.8,41,6,"2019",4
"CIN",7,4,186,7,44,186,78.8,65,14,"2019",4
"LA",26,4,185,12,56,185,78.4,74,6,"2019",4
"SF",28,4,120,5,13,120,90.8,20,2,"2019",5
"KC",16,5,211,9,25,211,90,38,4,"2019",5
"ARZ",1,5,231,5,34,231,89.4,44,5,"2019",5
"BLT",3,5,201,2,25,201,89.3,35,8,"2019",5
"OAK",23,5,173,4,25,173,88.7,34,5,"2019",5
"NO",20,5,188,9,32,188,88,43,2,"2019",5
"DAL",9,5,184,8,32,184,87.5,43,3,"2019",5
"IND",14,5,184,6,35,184,87.2,44,3,"2019",5
"PIT",25,5,182,4,40,182,86.3,47,3,"2019",5
"NE",19,5,200,6,37,200,86.2,49,6,"2019",5
"BUF",4,5,212,8,37,212,86.1,52,7,"2019",5
"NYG",21,5,219,10,39,219,85.6,56,7,"2019",5
"DEN",10,5,185,7,31,185,85.4,46,8,"2019",5
"ATL",2,5,240,13,46,240,85.2,65,6,"2019",5
"CAR",5,5,196,6,37,196,84.9,51,8,"2019",5
"PHI",24,5,194,11,42,194,84.8,56,3,"2019",5
"TEN",31,5,176,8,24,176,84.1,44,12,"2019",5
"HST",13,5,192,5,41,192,83.9,54,8,"2019",5
"WAS",32,5,197,8,40,197,83.8,56,8,"2019",5
"CHI",6,5,185,11,37,185,83.8,54,6,"2019",5
"TB",30,5,192,14,33,192,83.6,55,8,"2019",5
"CLV",8,5,181,3,41,181,83.4,52,8,"2019",5
"JAX",15,5,202,7,47,202,82.7,62,8,"2019",5
"MIN",18,5,142,7,31,142,82.4,44,6,"2019",5
"DET",11,4,154,9,38,154,82.1,51,4,"2019",5
"GB",12,5,197,6,53,197,82,65,6,"2019",5
"LAC",27,5,209,16,42,209,81.3,68,10,"2019",5
"SEA",29,5,182,8,44,182,81.3,60,8,"2019",5
"CIN",7,5,225,8,51,225,80.7,73,14,"2019",5
"NYJ",22,4,146,7,33,146,79.5,50,10,"2019",5
"MIA",17,4,160,13,37,160,79.4,58,8,"2019",5
"LA",26,5,235,14,74,235,78.7,94,6,"2019",5
"ARZ",1,6,271,5,40,271,89.9,50,5,"2019",6
"KC",16,6,247,10,30,247,89.9,45,5,"2019",6
"BLT",3,6,237,2,29,237,89.7,40,9,"2019",6
"OAK",23,5,173,4,25,173,88.7,34,5,"2019",6
"NO",20,6,227,9,41,227,87.7,53,3,"2019",6
"IND",14,5,184,6,35,184,87.2,44,3,"2019",6
"PIT",25,6,203,4,44,203,86.7,51,3,"2019",6
"NE",19,6,244,7,42,244,86.7,57,8,"2019",6
"SF",28,5,155,8,26,155,86.5,38,4,"2019",6
"HST",13,6,239,5,44,239,86.4,57,8,"2019",6
"DEN",10,6,215,8,33,215,86.3,50,9,"2019",6
"BUF",4,5,212,8,37,212,86.1,52,7,"2019",6
"DAL",9,6,226,15,44,226,85.6,62,3,"2019",6
"NYG",21,6,252,12,47,252,85.5,66,7,"2019",6
"WAS",32,6,224,8,43,224,85,59,8,"2019",6
"CLV",8,6,221,3,48,221,84.8,59,8,"2019",6
"ATL",2,6,280,15,52,280,84.8,76,9,"2019",6
"CAR",5,6,230,7,41,230,84.8,59,11,"2019",6
"PHI",24,6,238,13,54,238,84.2,71,4,"2019",6
"TEN",31,6,220,8,30,220,84.1,54,16,"2019",6
"TB",30,6,254,16,45,254,84.1,71,10,"2019",6
"CHI",6,5,185,11,37,185,83.8,54,6,"2019",6
"JAX",15,6,234,7,52,234,83.1,69,10,"2019",6
"MIN",18,6,174,8,37,174,83,52,7,"2019",6
"GB",12,6,238,7,60,238,83,74,7,"2019",6
"DET",11,5,190,9,42,190,82.4,59,8,"2019",6
"CIN",7,6,267,9,56,267,81.8,81,16,"2019",6
"NYJ",22,5,181,7,41,181,80.7,59,11,"2019",6
"SEA",29,6,223,9,57,223,80.7,76,10,"2019",6
"LAC",27,6,255,20,60,255,80.4,90,10,"2019",6
"MIA",17,5,208,15,45,208,80.3,71,11,"2019",6
"LA",26,6,263,14,90,263,76.4,114,10,"2019",6
"ARZ",1,7,298,5,42,298,90.4,52,5,"2019",7
"BLT",3,7,263,2,33,263,89.9,44,9,"2019",7
"KC",16,7,278,10,39,278,89.4,54,5,"2019",7
"OAK",23,6,205,4,32,205,88.8,41,5,"2019",7
"NO",20,7,268,10,44,268,88.4,58,4,"2019",7
"NE",19,7,289,8,50,289,87.2,66,8,"2019",7
"IND",14,6,226,10,43,226,86.9,56,3,"2019",7
"PIT",25,6,203,4,44,203,86.7,51,3,"2019",7
"HST",13,7,279,8,50,279,86.7,66,8,"2019",7
"BUF",4,6,242,9,40,242,86.6,57,8,"2019",7
"DAL",9,7,257,16,46,257,86,67,5,"2019",7
"DEN",10,7,257,8,39,257,85.4,61,14,"2019",7
"SF",28,6,180,8,34,180,85,48,6,"2019",7
"CLV",8,6,221,3,48,221,84.8,59,8,"2019",7
"CAR",5,6,230,7,41,230,84.8,59,11,"2019",7
"TEN",31,7,252,10,35,252,84.7,61,16,"2019",7
"NYG",21,7,299,13,58,299,84.4,82,11,"2019",7
"GB",12,7,272,7,64,272,84.4,78,7,"2019",7
"WAS",32,7,239,8,45,239,84.3,64,11,"2019",7
"ATL",2,7,319,16,59,319,84.2,88,13,"2019",7
"TB",30,6,254,16,45,254,84.1,71,10,"2019",7
"CHI",6,6,241,14,49,241,84,70,7,"2019",7
"MIN",18,7,208,9,44,208,83.9,60,7,"2019",7
"PHI",24,7,269,14,61,269,83.8,81,6,"2019",7
"JAX",15,7,274,7,63,274,82.8,82,12,"2019",7
"SEA",29,7,267,13,64,267,81.8,87,10,"2019",7
"CIN",7,7,314,13,68,314,81.7,98,17,"2019",7
"DET",11,6,238,10,60,238,81.5,79,9,"2019",7
"NYJ",22,6,214,8,51,214,81.1,70,11,"2019",7
"MIA",17,6,246,17,57,246,80.5,85,11,"2019",7
"LAC",27,7,294,24,77,294,79.1,112,11,"2019",7
"LA",26,7,301,15,92,301,78.9,117,10,"2019",7
"ARZ",1,8,336,5,49,336,90.2,60,6,"2019",8
"BLT",3,7,263,2,33,263,89.9,44,9,"2019",8
"OAK",23,7,235,4,35,235,89.6,44,5,"2019",8
"KC",16,8,317,12,43,317,89.1,62,7,"2019",8
"NO",20,8,311,14,49,311,88.6,67,4,"2019",8
"PIT",25,7,241,7,49,241,87.1,59,3,"2019",8
"NE",19,8,328,9,62,328,86.1,81,10,"2019",8
"DAL",9,7,257,16,46,257,86,67,5,"2019",8
"BUF",4,7,285,15,47,285,86,71,9,"2019",8
"HST",13,8,325,9,63,325,85.8,82,10,"2019",8
"SF",28,7,206,8,37,206,85.7,52,7,"2019",8
"ATL",2,8,371,19,64,371,85.3,96,13,"2019",8
"DEN",10,8,293,9,48,293,85.2,72,15,"2019",8
"TEN",31,8,288,12,40,288,85.1,69,17,"2019",8
"IND",14,7,259,13,53,259,84.9,72,6,"2019",8
"GB",12,8,313,8,67,313,84.8,85,10,"2019",8
"CHI",6,7,282,15,57,282,84.4,80,8,"2019",8
"WAS",32,8,264,9,48,264,84.3,70,13,"2019",8
"TB",30,7,305,16,56,305,84.3,84,12,"2019",8
"PHI",24,8,300,15,64,300,84.2,87,8,"2019",8
"NYG",21,8,344,13,72,344,83.9,98,13,"2019",8
"CAR",5,7,274,9,48,274,83.8,73,16,"2019",8
"MIN",18,8,238,9,51,238,83.6,69,9,"2019",8
"CLV",8,7,258,3,59,258,83.3,74,12,"2019",8
"JAX",15,8,314,8,71,314,83,93,14,"2019",8
"DET",11,7,274,10,67,274,82.3,87,10,"2019",8
"CIN",7,8,369,13,82,369,81.4,116,21,"2019",8
"SEA",29,8,291,13,72,291,80.9,98,13,"2019",8
"LA",26,8,332,17,96,332,80,123,10,"2019",8
"MIA",17,7,288,20,69,288,80,102,13,"2019",8
"NYJ",22,7,252,10,60,252,79.8,86,16,"2019",8
"LAC",27,8,324,28,80,324,79.6,120,12,"2019",8
"BLT",3,8,289,4,35,289,90.1,48,9,"2019",9
"ARZ",1,9,364,5,54,364,90,66,7,"2019",9
"KC",16,9,356,14,44,356,89,68,10,"2019",9
"OAK",23,8,267,5,43,267,88.8,54,6,"2019",9
"NO",20,8,311,14,49,311,88.6,67,4,"2019",9
"PIT",25,8,278,8,52,278,88.1,63,3,"2019",9
"NE",19,9,376,11,67,376,86.7,89,11,"2019",9
"BUF",4,8,308,15,49,308,86.4,74,10,"2019",9
"HST",13,9,359,12,69,359,85.9,91,10,"2019",9
"TB",30,8,352,16,58,352,85.8,87,13,"2019",9
"SF",28,8,245,10,44,245,85.7,62,8,"2019",9
"DAL",9,8,293,18,57,293,85.5,80,5,"2019",9
"DEN",10,9,318,10,52,318,85.5,77,15,"2019",9
"ATL",2,8,371,19,64,371,85.3,96,13,"2019",9
"TEN",31,9,332,16,46,332,84.6,82,20,"2019",9
"PHI",24,9,345,16,69,345,84.5,96,11,"2019",9
"CLV",8,8,304,5,62,304,84.4,81,14,"2019",9
"CAR",5,8,309,10,55,309,84.3,81,16,"2019",9
"GB",12,9,352,11,74,352,84.2,98,13,"2019",9
"WAS",32,9,293,9,56,293,84.1,79,14,"2019",9
"CHI",6,8,307,17,65,307,84,90,8,"2019",9
"JAX",15,9,369,9,85,369,83.5,108,14,"2019",9
"MIN",18,9,278,10,62,278,83.5,82,10,"2019",9
"NYG",21,9,394,16,82,394,83.2,115,17,"2019",9
"DET",11,8,318,10,76,318,83,97,11,"2019",9
"IND",14,8,297,16,72,297,82.2,97,9,"2019",9
"SEA",29,9,338,14,81,338,81.8,109,14,"2019",9
"MIA",17,8,330,22,73,330,81.4,109,14,"2019",9
"CIN",7,8,369,13,82,369,81.4,116,21,"2019",9
"NYJ",22,8,294,15,67,294,80.3,99,17,"2019",9
"LA",26,8,332,17,96,332,80,123,10,"2019",9
"LAC",27,9,355,31,84,355,79.9,129,14,"2019",9
"BLT",3,9,312,6,37,312,90.2,52,9,"2019",10
"KC",16,10,409,15,46,409,89.9,72,11,"2019",10
"ARZ",1,10,410,5,71,410,88.8,84,8,"2019",10
"OAK",23,9,302,7,47,302,88.1,63,9,"2019",10
"NO",20,9,361,16,58,361,87.8,81,7,"2019",10
"PIT",25,9,319,11,60,319,87,77,6,"2019",10
"NE",19,9,376,11,67,376,86.7,89,11,"2019",10
"BUF",4,9,352,16,58,352,86.4,85,11,"2019",10
"HST",13,9,359,12,69,359,85.9,91,10,"2019",10
"TB",30,9,407,18,67,407,85.6,101,16,"2019",10
"DAL",9,9,341,23,66,341,85.5,94,5,"2019",10
"DEN",10,9,318,10,52,318,85.5,77,15,"2019",10
"ATL",2,9,409,19,73,409,85.3,106,14,"2019",10
"SF",28,9,295,13,54,295,85.3,77,10,"2019",10
"TEN",31,10,357,17,48,357,85,86,21,"2019",10
"GB",12,10,384,12,76,384,84.9,102,14,"2019",10
"CLV",8,9,345,6,70,345,84.9,90,14,"2019",10
"PHI",24,9,345,16,69,345,84.5,96,11,"2019",10
"CHI",6,9,336,18,71,336,84.4,97,8,"2019",10
"WAS",32,9,293,9,56,293,84.1,79,14,"2019",10
"MIN",18,10,312,13,67,312,83.7,91,11,"2019",10
"DET",11,9,368,15,82,368,83.6,109,12,"2019",10
"JAX",15,9,369,9,85,369,83.5,108,14,"2019",10
"IND",14,9,338,19,76,338,83.3,104,9,"2019",10
"NYG",21,10,442,18,88,442,83.3,127,21,"2019",10
"CAR",5,9,357,14,75,357,82.2,108,19,"2019",10
"SEA",29,10,381,15,90,381,82,121,16,"2019",10
"CIN",7,9,404,13,89,404,81.9,124,22,"2019",10
"MIA",17,9,369,25,86,369,80.9,126,15,"2019",10
"NYJ",22,9,327,19,75,327,80.4,111,17,"2019",10
"LA",26,9,378,17,114,378,79.2,144,13,"2019",10
"LAC",27,10,391,35,95,391,78.5,149,19,"2019",10
"BLT",3,10,343,7,38,343,90.8,54,9,"2019",11
"KC",16,11,446,17,51,446,89.9,79,11,"2019",11
"ARZ",1,11,447,5,77,447,88.8,91,9,"2019",11
"NO",20,10,397,17,62,397,88.3,86,7,"2019",11
"OAK",23,10,336,9,50,336,87.6,71,12,"2019",11
"BUF",4,10,388,16,62,388,87.1,89,11,"2019",11
"NE",19,10,425,15,76,425,86.7,102,11,"2019",11
"DEN",10,10,362,11,56,362,86.6,82,15,"2019",11
"DAL",9,10,390,25,74,390,86,104,5,"2019",11
"WAS",32,10,336,10,59,336,85.6,83,14,"2019",11
"PIT",25,10,368,14,74,368,85.6,97,9,"2019",11
"TB",30,10,461,23,76,461,85.4,117,18,"2019",11
"HST",13,10,398,13,77,398,85.2,104,14,"2019",11
"ATL",2,10,444,22,77,444,85.2,115,16,"2019",11
"TEN",31,10,357,17,48,357,85,86,21,"2019",11
"GB",12,10,384,12,76,384,84.9,102,14,"2019",11
"CHI",6,10,387,20,82,387,84.8,110,8,"2019",11
"PHI",24,10,392,19,78,392,84.3,110,13,"2019",11
"MIN",18,11,352,13,70,352,84.2,97,14,"2019",11
"CLV",8,10,378,7,83,378,84.1,105,15,"2019",11
"SF",28,10,343,16,72,343,84,99,11,"2019",11
"DET",11,10,402,16,91,402,83.5,120,13,"2019",11
"JAX",15,10,418,12,97,418,83.4,124,15,"2019",11
"NYG",21,10,442,18,88,442,83.3,127,21,"2019",11
"IND",14,10,367,20,82,367,83.1,113,11,"2019",11
"SEA",29,10,381,15,90,381,82,121,16,"2019",11
"CIN",7,10,442,13,97,442,81.7,136,26,"2019",11
"NYJ",22,10,360,19,81,360,80.8,119,19,"2019",11
"CAR",5,10,413,18,94,413,80.6,136,24,"2019",11
"LA",26,10,397,17,115,397,80.1,145,13,"2019",11
"LAC",27,11,443,39,100,443,79.8,159,20,"2019",11
"MIA",17,10,421,30,98,421,79.6,150,22,"2019",11
"BLT",3,11,372,7,44,372,90.5,61,10,"2019",12
"KC",16,11,446,17,51,446,89.9,79,11,"2019",12
"ARZ",1,11,447,5,77,447,88.8,91,9,"2019",12
"OAK",23,11,371,10,53,371,88.3,75,12,"2019",12
"NO",20,11,437,19,70,437,88,97,8,"2019",12
"BUF",4,11,416,17,69,416,86.8,98,12,"2019",12
"DEN",10,11,393,12,58,393,86.5,88,18,"2019",12
"NE",19,11,464,19,80,464,86.5,112,13,"2019",12
"DAL",9,11,424,26,79,424,86.4,110,5,"2019",12
"HST",13,11,430,14,80,430,85.8,108,14,"2019",12
"WAS",32,11,371,10,66,371,85.7,91,15,"2019",12
"TB",30,11,492,23,82,492,85.7,123,18,"2019",12
"TEN",31,11,379,18,49,379,85.4,89,22,"2019",12
"CHI",6,11,433,22,87,433,85.3,118,9,"2019",12
"GB",12,11,429,13,88,429,85,115,14,"2019",12
"CLV",8,11,413,8,87,413,84.6,111,16,"2019",12
"ATL",2,11,506,29,87,506,84.4,137,21,"2019",12
"SF",28,11,366,17,74,366,84.3,103,12,"2019",12
"PIT",25,11,401,15,89,401,84.3,115,11,"2019",12
"MIN",18,11,352,13,70,352,84.2,97,14,"2019",12
"JAX",15,11,472,13,105,472,84.1,134,16,"2019",12
"DET",11,11,445,17,96,445,83.9,128,15,"2019",12
"PHI",24,11,443,23,91,443,83.7,129,15,"2019",12
"IND",14,11,395,22,87,395,83.2,121,12,"2019",12
"NYG",21,11,481,23,98,481,82.8,143,22,"2019",12
"SEA",29,11,413,15,96,413,82,130,19,"2019",12
"LA",26,11,436,18,118,436,81.4,149,13,"2019",12
"NYJ",22,11,392,19,88,392,81.2,127,20,"2019",12
"CAR",5,11,454,20,99,454,80.9,146,27,"2019",12
"CIN",7,11,473,17,109,473,80.5,155,29,"2019",12
"LAC",27,11,443,39,100,443,79.8,159,20,"2019",12
"MIA",17,11,469,32,110,469,79.7,166,24,"2019",12
"BLT",3,12,396,7,47,396,90.7,64,10,"2019",13
"KC",16,12,477,17,57,477,89.9,85,11,"2019",13
"ARZ",1,12,489,5,80,489,89.1,96,11,"2019",13
"OAK",23,12,405,10,59,405,88.3,82,13,"2019",13
"NO",20,12,468,19,76,468,88.1,103,8,"2019",13
"DEN",10,12,424,12,61,424,87.1,91,18,"2019",13
"DAL",9,12,480,27,86,480,87,119,6,"2019",13
"BUF",4,12,448,18,75,448,86.7,106,13,"2019",13
"NE",19,12,515,22,88,515,86.4,125,15,"2019",13
"CHI",6,12,475,23,89,475,86.1,122,10,"2019",13
"TB",30,12,531,25,87,531,85.9,131,19,"2019",13
"HST",13,12,460,14,87,460,85.8,116,15,"2019",13
"WAS",32,12,403,11,72,403,85.7,99,16,"2019",13
"TEN",31,12,408,18,52,408,85.3,95,25,"2019",13
"GB",12,12,465,15,94,465,85.3,123,14,"2019",13
"PIT",25,12,424,15,91,424,84.9,117,11,"2019",13
"PHI",24,12,491,23,100,491,84.4,138,15,"2019",13
"SF",28,12,392,17,81,392,84.4,110,12,"2019",13
"CLV",8,12,452,9,97,452,84.3,124,18,"2019",13
"MIN",18,12,390,17,78,390,84.2,109,14,"2019",13
"DET",11,12,486,17,106,486,84.1,139,16,"2019",13
"IND",14,12,438,26,89,438,84.1,127,12,"2019",13
